Drug Name,Drug ID,Cell Line Name,Cosmic ID,TCGA Classification,Tissue,Tissue Sub-type,IC50,AUC,Max Conc,RMSE,Z score,Dataset Version
"BIBR-1532","2043","G-361","906865","SKCM","skin","melanoma","4.0520057383292043",".95558117190693637","10",".13490315262818281","-.90238626981490766","GDSC2"
"BIBR-1532","2043","HMV-II","907058","SKCM","skin","melanoma","5.9820627182254533",".97737917368717742","10",".037010838736508775","1.0092959240607475","GDSC2"
"BIBR-1532","2043","HT-144","907067","SKCM","skin","melanoma","4.3954520704913032",".96798883182228446","10",".11796738057113691","-.56220966125618954","GDSC2"
"BIBR-1532","2043","IGR-1","907169","SKCM","skin","melanoma","4.6327008190845209",".97812516413901762","10",".069017876969550418","-.32721959985949606","GDSC2"
"BIBR-1532","2043","IPC-298","907171","SKCM","skin","melanoma","4.4598534494517867",".96665647051373482","10",".031662610563950026","-.49842140489786541","GDSC2"
"BIBR-1532","2043","IST-MEL1","907172","SKCM","skin","melanoma","5.3854210554026798",".96737410279040181","10",".062802568285505386",".41833448881650337","GDSC2"
"BIBR-1532","2043","MEL-HO","908124","SKCM","skin","melanoma","5.0171377306264802",".97721146937178793","10",".025432551650367858",".053557344095194789","GDSC2"
"BIBR-1532","2043","MEL-JUSO","908125","SKCM","skin","melanoma","4.497764523008466",".96698800612400126","10",".062236512774404618","-.46087125740278484","GDSC2"
"BIBR-1532","2043","Mewo","908128","SKCM","skin","melanoma","6.0979204246686169",".98160641703932505","10",".047571318421910196","1.1240506265061514","GDSC2"
"BIBR-1532","2043","RVH-421","909706","SKCM","skin","melanoma","5.6498771221389275",".98536866884201446","10",".078512075210150079",".68027284561530266","GDSC2"
"BIBR-1532","2043","SH-4","909713","SKCM","skin","melanoma","5.0675967385419618",".96766697064611729","10",".066577245198403703",".10353596542990913","GDSC2"
"BIBR-1532","2043","SK-MEL-1","909723","SKCM","skin","melanoma","5.9334070230844977",".97992800669879909","10",".039593777640208348",".96110344736163633","GDSC2"
"BIBR-1532","2043","SK-MEL-3","909724","SKCM","skin","melanoma","5.4381841042344679",".98216342458074513","10",".079864506633365279",".47059521582972502","GDSC2"
"BIBR-1532","2043","SK-MEL-24","909725","SKCM","skin","melanoma","5.5439594973486672",".96962650769359071","10",".067511506224769563",".57536359193097486","GDSC2"
"BIBR-1532","2043","SK-MEL-30","909726","SKCM","skin","melanoma","4.4200211315402944",".96130152704633076","10",".10064957686558645","-.53787450586086782","GDSC2"
"BIBR-1532","2043","SK-MEL-31","909727","SKCM","skin","melanoma","6.0583603465683469",".97931569330465373","10",".059172890505857875","1.0848671735405908","GDSC2"
"BIBR-1532","2043","WM-115","909784","SKCM","skin","melanoma","6.3199807574483815",".9791882020796695","10",".037899564572933885","1.3439968708724694","GDSC2"
"BIBR-1532","2043","CHL-1","910853","SKCM","skin","melanoma","5.440413099650999",".98153748712329103","10",".039748995879111231",".4728029904666386","GDSC2"
"BIBR-1532","2043","RPMI-7951","910903","SKCM","skin","melanoma","3.8092630643212693",".95930219991932886","10",".097237874847003705","-1.1428179526244366","GDSC2"
"BIBR-1532","2043","A101D","910921","SKCM","skin","melanoma","4.7798521895837354",".9621380015752683","10",".062379024507059067","-.18146915947463788","GDSC2"
"BIBR-1532","2043","GAK","910932","SKCM","skin","melanoma","4.4056116424459129",".9691175251516938","10",".079300434284975102","-.55214681181426795","GDSC2"
"BIBR-1532","2043","MMAc-SF","925339","SKCM","skin","melanoma","5.5231822420441015",".97950090411127033","10",".083779194139952731",".55478414302502488","GDSC2"
"BIBR-1532","2043","VMRC-MELG","930301","SKCM","skin","melanoma","3.9754671400497892",".92989716237740583","10",".10552405175172455","-.97819619511712608","GDSC2"
"BIBR-1532","2043","MZ2-MEL","971777","SKCM","skin","melanoma","5.4269866604266062",".98320420222734617","10",".057232372148866548",".4595043754206698","GDSC2"
"BIBR-1532","2043","COLO-783","1240125","SKCM","skin","melanoma","5.4851378375359543",".98187552786044829","10",".034470693099600679",".51710193393359316","GDSC2"
"BIBR-1532","2043","G-MEL","1240130","SKCM","skin","melanoma","4.2359109558201062",".98451845957735573","10",".065776445252328342","-.72023189131718812","GDSC2"
"BIBR-1532","2043","IGR-37","1240153","SKCM","skin","melanoma","5.0947192263903345",".98330308646424325","10",".095698150644798266",".13040023815004928","GDSC2"
"BIBR-1532","2043","WM278","1240226","SKCM","skin","melanoma","5.3649722934128752",".95910753262611304","10",".068836656800551649",".39808040585942289","GDSC2"
"BIBR-1532","2043","451Lu","1287706","SKCM","skin","melanoma","5.0429747896728978",".97828950831010919","10",".067450273980033532",".079148425724197072","GDSC2"
"BIBR-1532","2043","Hs-939-T","1298144","SKCM","skin","melanoma","5.447361100934593",".9730729305636916","10",".063860286070260924",".47968484446122167","GDSC2"
"BIBR-1532","2043","Hs-940-T","1298145","SKCM","skin","melanoma","4.7746845128836455",".95929600864576181","10",".11258492480834009","-.18658763816939589","GDSC2"
"BIBR-1532","2043","K2","1298160","SKCM","skin","melanoma","6.002404242068855",".98119115708931837","10",".035646893330223993","1.0294437898143372","GDSC2"
"BIBR-1532","2043","WM1552C","1299078","SKCM","skin","melanoma","5.4420471311854106",".97709154930863895","10",".056321703849179755",".47442146547597952","GDSC2"
"BIBR-1532","2043","WM35","1299080","SKCM","skin","melanoma","4.5025232417010681",".96179305350242117","10",".090924180981646563","-.4561578432989174","GDSC2"
"BIBR-1532","2043","WM793B","1299081","SKCM","skin","melanoma","4.327805094388772",".95677773269218114","10",".1016747693105028","-.62921261558953379","GDSC2"
"Pyridostatin","2044","COLO-829","687448","SKCM","skin","melanoma","4.5736893358783686",".91841921718095676","10",".021999641770031719",".77391060106051979","GDSC2"
"Pyridostatin","2044","CP50-MEL-B","753545","SKCM","skin","melanoma","4.4910364568876595",".97379475956440198","10",".028159212513765554",".71020126935875627","GDSC2"
"Pyridostatin","2044","CP66-MEL","753546","SKCM","skin","melanoma","3.6731122035567934",".91949530163933835","10",".062642988799715804",".079740380413422962","GDSC2"
"Pyridostatin","2044","LB2518-MEL","753579","SKCM","skin","melanoma","5.6348657555695025",".98638924416536311","10",".049720621726585673","1.5918717095149757","GDSC2"
"Pyridostatin","2044","LB373-MEL-D","753581","SKCM","skin","melanoma","3.1501040336512474",".92855247063148705","10",".11069737355780371","-.3233974338542483","GDSC2"
"Pyridostatin","2044","MZ7-mel","753596","SKCM","skin","melanoma","4.308536229246462",".96511793408905666","10",".056454154892884835",".56952900626980318","GDSC2"
"Pyridostatin","2044","SK-MEL-28","905954","SKCM","skin","melanoma","5.1436332005132606",".96980738798417176","10",".10543027589389177","1.21322672854219","GDSC2"
"Pyridostatin","2044","SK-MEL-2","905955","SKCM","skin","melanoma","5.0051453636032655",".98584049049840261","10",".07001417108595262","1.1064794785238283","GDSC2"
"Pyridostatin","2044","SK-MEL-5","905956","SKCM","skin","melanoma","4.6347669283871085",".96281178597896333","10",".079065847696748973",".82098957336252365","GDSC2"
"Pyridostatin","2044","LOXIMVI","905974","SKCM","skin","melanoma","1.9490574055918766",".84696180558209455","10",".077970759059163286","-1.2491713324854199","GDSC2"
"Pyridostatin","2044","M14","905975","SKCM","skin","melanoma","3.0824036209341528",".9129845889828665","10",".045648680502336281","-.37558131544202111","GDSC2"
"Pyridostatin","2044","UACC-62","905976","SKCM","skin","melanoma","3.2783604216627094",".91955743003850721","10",".11453091256455772","-.22453664562192499","GDSC2"
"Pyridostatin","2044","UACC-257","905977","SKCM","skin","melanoma","4.4208867064890898",".94321881697406285","10",".073171570403387384",".65612942368909988","GDSC2"
